RespondentID,choice,avcycle,avwalk,avhsr,avcar,timecycle,timewalk,accesshsr,waitingtimehsr,transfer,timehsr,timecar,parking,vehind,owncycle,gender,work,visa,age,solo,shared,family,child,primary_caregiver,LAT,LONG,DAUID,mhi,dwell_den,lum,st_den,inter_den,SF_P_ratio,side_den,Shelters_SD,Shelters_D,Shelters_A,Shelters_SA
568417367,4,0,0,1,1,100000,100000,6.21,10.23,2,80,30,0,0,1,0,0,1,37,0,1,0,0,100000,43.258822,-79.772993,35250756,5.6083,114.7578609,0.479968,6.707450335,3.187718359,0.129921,5.632945375,0,0,1,0
568425379,4,1,1,0,1,9.316770186,37.26708075,0,10.23,100000,100000,10,0,0,1,0,1,1,45,0,0,1,1,1,43.267653,-79.962922,35250829,5.792,1220.960929,0.47327,18.36945618,52.79831045,0.27663,33.11948669,0,0,0,0
568438895,4,0,0,1,1,100000,100000,1.24,10.23,1,90,25,0,0,0,0,1,1,18,0,0,1,1,0,43.18968,-79.798177,35250189,8.9908,1022.438377,0.193891,8.966342434,27.63346966,0.346646,26.57062672,0,1,0,0
568443677,4,0,0,1,1,100000,100000,6.21,10.23,1,55,35,0,0,0,0,0,1,18,0,0,1,0,0,43.203728,-79.859709,35250641,8.0768,1612.903226,0.071595,18.76163594,57.60368664,0.335167,30.78316495,0,0,1,0
568449072,2,0,1,1,0,2.91407871,10,1.24,10.23,0,4,100000,0,0,0,0,1,1,21,0,1,0,0,100000,43.261318,-79.907289,35250675,4.577,1688.572472,0.28083,19.4975356,109.5290252,0.356169,39.64003191,0,0,0,0
568455295,2,1,1,1,0,3.496894452,12,2.48,10.23,0,3,100000,0,0,1,0,0,1,19,0,1,0,0,100000,43.257705,-79.9222,35250670,9.8697,332.0281193,0.336606,11.88381306,29.76803829,0.313389,18.5668136,0,0,0,0
568458574,4,0,0,1,1,100000,100000,6.21,10.23,1,40,20,1,0,1,0,1,1,18,0,0,1,0,0,43.244061,-79.864315,35250380,10.4935,864.8808935,0.405972,13.85722052,24.71088267,0.171766,29.59257766,0,0,0,0
568461519,2,1,1,1,1,4.371118065,15,21.31,10.23,0,5,5,1,1,1,1,0,1,21,0,1,0,0,100000,43.252871,-79.924342,35250681,5.149,545.9654757,0.585208,10.35515054,25.69249297,0.145086,12.82083337,0,0,0,0
568465588,2,1,1,1,0,4.371118065,15,12.42,10.23,0,5,100000,0,0,1,0,0,1,22,0,1,0,0,100000,43.26554,-79.949502,35250041,3.0296,1719.920501,0.405329,17.81761199,53.50863782,0.275771,18.80207266,0,0,1,0
568466594,3,0,1,1,0,3.726708075,12.78863233,5,5,0,5,100000,0,0,0,1,0,1,20,0,1,0,0,100000,43.258845,-79.904759,35250675,4.577,1688.572472,0.28083,19.4975356,109.5290252,0.356169,39.64003191,0,0,1,0
568467908,2,0,1,1,0,4.371118065,15,24.84,10.23,0,10,100000,0,0,0,0,1,1,20,0,1,0,0,100000,43.257934,-79.914077,35250670,9.8697,332.0281193,0.336606,11.88381306,29.76803829,0.313389,18.5668136,0,0,0,0
568469795,2,1,1,1,0,2.039855097,7,2.45,10.23,0,3,100000,0,0,1,1,1,1,20,0,1,0,0,100000,43.257705,-79.9222,35250670,9.8697,332.0281193,0.336606,11.88381306,29.76803829,0.313389,18.5668136,0,0,1,0
568477892,2,0,1,1,0,4.371118065,15,10.66,10.23,0,5,100000,0,0,0,1,1,1,19,0,1,0,0,100000,43.252363,-79.922035,35250667,5.269,1027.133442,0.134958,16.50261063,102.7133442,0.231917,31.43903392,0,0,0,0
568492254,2,0,1,1,0,4.371118065,15,37.27,10.23,0,12,100000,0,0,0,0,0,1,19,0,1,0,0,100000,43.257934,-79.914077,35250670,9.8697,332.0281193,0.336606,11.88381306,29.76803829,0.313389,18.5668136,0,0,0,0
568494858,4,0,0,1,1,100000,100000,21.31,10.23,0,60,20,1,0,1,1,1,1,18,0,0,1,0,0,43.21568,-79.7131,35250308,6.6735,674.3250729,0.470952,7.607711389,21.67473448,0.144977,17.19519818,0,0,0,0
568498958,3,1,1,1,0,6.211180124,24.8447205,5,10,0,10,100000,0,0,1,0,0,1,19,0,1,0,0,100000,43.26302,-79.900741,35250503,3.3902,941.397976,0.805636,14.37620617,39.22491567,0.230931,22.63322192,0,0,1,0
568512622,4,0,0,1,1,100000,100000,37.27,10.23,0,15,5,0,1,0,0,0,1,32,1,0,0,0,100000,43.25058,-79.940762,35250964,6.3081,534.6674559,0.455743,13.55660792,15.27621303,0.074477,8.22849688,0,0,1,0
568512788,4,0,0,1,1,100000,100000,1.24,10.23,1,40,30,1,0,1,0,0,1,18,0,0,1,1,0,43.225629,-79.829501,35250353,3.5476,3853.564547,0.398404,21.552436,123.8645747,0.236828,19.29636603,0,0,0,0
568512840,3,0,1,1,0,15.52795031,62.11180124,2,10,0,8,100000,0,0,0,0,0,1,20,0,1,0,0,100000,43.252606,-79.930642,35250680,4.8067,488.7095562,0.682357,10.18232626,30.07443422,0.250599,19.88144051,0,0,1,0
568514651,3,0,0,1,1,100000,100000,3,10,2,45,13,0,0,1,1,1,1,20,0,0,1,1,0,43.23363,-79.924472,35250093,5.6692,962.5316931,0.430645,10.70462015,37.56221241,0.325975,16.7515059,0,1,0,0
568515190,3,0,0,1,1,100000,100000,3,20,1,35,17,0,0,1,0,0,1,19,0,0,1,1,0,43.244061,-79.864315,35250380,10.4935,864.8808935,0.405972,13.85722052,24.71088267,0.171766,29.59257766,0,0,1,0
568516418,4,0,0,1,1,100000,100000,21.31,10.23,2,30,17,0,0,1,1,0,1,21,0,0,1,1,0,43.197612,-79.873128,35250653,7.5566,780.3300087,0.424183,11.13677057,4.256345502,0.113962,9.062364011,0,0,0,0
568541014,3,0,0,1,1,100000,100000,15,3,2,20,13,0,0,0,0,0,1,21,0,0,1,1,0,43.256972,-79.860502,35250466,4.1439,1199.760048,0.908059,16.01012298,14.9970006,0.374771,38.3241472,0,0,1,0
568545665,4,0,0,1,1,100000,100000,24.84,10.23,0,30,25,1,1,0,0,1,1,18,0,0,1,0,0,43.220979,-79.73365,35250275,5.8309,962.2066606,0.153522,11.76164003,37.41914791,0.214761,18.19162638,0,0,0,0
568548906,2,1,1,0,1,1.457039355,5,0,10.23,100000,100000,2,0,0,1,1,0,1,21,0,1,0,0,100000,43.257705,-79.9222,35250670,9.8697,332.0281193,0.336606,11.88381306,29.76803829,0.313389,18.5668136,0,0,1,0
568548964,2,0,1,1,0,2.91407871,10,21.31,10.23,0,3,100000,0,0,0,1,0,1,22,0,1,0,0,100000,43.257822,-79.919413,35250669,5.4911,892.1743564,0.47946,14.30782564,45.88325261,0.268249,37.4575743,0,0,0,0
568552829,4,0,0,1,1,100000,100000,10.19,10.23,1,40,16,1,1,1,0,1,1,21,0,0,1,1,0,43.201376,-80.01349,35250906,9.3107,10.97516425,0.365482,1.873848326,0.888465677,0.014705,0,0,0,0,0
568572704,2,1,1,1,0,2.91407871,10,2.13,10.23,0,2,100000,0,0,1,1,0,1,21,0,1,0,0,100000,43.261318,-79.907289,35250675,4.577,1688.572472,0.28083,19.4975356,109.5290252,0.356169,39.64003191,0,0,0,0
568578296,2,0,1,1,0,1.457039355,5,1.07,10.23,0,5,100000,0,0,0,1,0,1,18,1,0,0,0,100000,43.257621,-79.924838,35250680,4.8067,488.7095562,0.682357,10.18232626,30.07443422,0.250599,19.88144051,0,0,1,0
568579073,4,0,0,1,1,100000,100000,62.11,10.23,0,20,13,0,0,0,0,1,1,19,0,0,1,1,0,43.251356,-79.838408,35250960,3.2938,3228.621291,0.477872,18.01483421,87.2600349,0.41636,32.03948227,1,0,0,0
568586048,3,1,1,1,0,6.211180124,24.8447205,5,10,0,10,100000,0,0,1,0,0,1,19,0,0,1,1,0,43.26302,-79.900741,35250503,3.3902,941.397976,0.805636,14.37620617,39.22491567,0.230931,22.63322192,0,1,0,0
568589161,4,0,0,1,1,100000,100000,0,10.23,1,1,30,1,1,1,1,1,1,22,0,0,1,1,0,43.216401,-80.007793,35250158,10.7872,59.06970583,0.429109,2.730166004,4.653976823,0.024774,0.680891966,0,1,0,0
568589318,4,0,0,1,1,100000,100000,21.31,10.23,0,10,5,1,1,1,1,0,1,21,0,1,0,0,100000,43.257705,-79.9222,35250670,9.8697,332.0281193,0.336606,11.88381306,29.76803829,0.313389,18.5668136,0,0,0,0
568591553,4,0,0,1,1,100000,100000,62.11,10.23,1,60,20,1,1,1,0,1,1,23,0,0,1,1,0,43.264896,-79.972528,35250842,11.0081,464.9093095,0.409464,4.243506213,27.89455857,0.084137,5.50430143,0,0,0,0
568593852,4,0,0,1,1,100000,100000,12.42,10.23,3,120,30,1,1,1,0,0,1,19,0,0,1,1,0,43.190591,-79.800869,35250189,8.9908,1022.438377,0.193891,8.966342434,27.63346966,0.346646,26.57062672,0,0,0,0
568603370,2,0,1,0,1,4.371118065,15,0,10.23,100000,100000,2,0,0,0,0,0,1,21,0,1,0,0,100000,43.257648,-79.923876,35250669,5.4911,892.1743564,0.47946,14.30782564,45.88325261,0.268249,37.4575743,0,0,0,0
568605404,3,0,0,1,1,100000,100000,2,8,1,40,19,1,0,0,1,1,1,21,0,0,1,1,0,43.212541,-79.855839,35250593,6.5631,914.719955,0.38962,18.7734309,56.29045877,0.231705,21.74058123,0,0,1,0
568614514,2,1,1,1,1,5.82815742,20,24.84,10.23,0,5,10,0,0,1,0,1,1,40,0,0,1,0,1,43.262135,-79.896666,35250848,5.3641,404.6750851,0.514126,6.513789412,2.610807,0.100295,4.543402359,0,1,0,0
568616599,4,0,0,1,1,100000,100000,31.97,10.23,2,50,30,1,0,0,1,1,1,22,0,0,1,1,0,43.263552,-79.878335,35250801,4.1382,2638.780297,0.510463,15.63125489,29.31978108,0.328903,26.912703,0,0,0,0
568622769,2,0,1,1,1,4.371118065,15,12.42,10.23,0,5,6,0,0,0,0,0,1,19,0,1,0,0,100000,43.257934,-79.914077,35250670,9.8697,332.0281193,0.336606,11.88381306,29.76803829,0.313389,18.5668136,0,0,1,0
568623738,4,0,1,0,1,0.310559006,1.242236025,0,10.23,100000,100000,2,0,1,0,0,1,1,21,0,1,0,0,100000,43.257705,-79.9222,35250670,9.8697,332.0281193,0.336606,11.88381306,29.76803829,0.313389,18.5668136,0,0,0,0
568637849,2,0,1,1,1,4.371118065,15,24.84,10.23,0,5,3,0,1,0,0,0,1,22,0,1,0,0,100000,43.257401,-79.932111,35250680,4.8067,488.7095562,0.682357,10.18232626,30.07443422,0.250599,19.88144051,0,0,1,0
568638921,3,0,1,1,0,5.590062112,22.36024845,1,7,0,4,100000,0,0,0,0,0,1,20,1,0,0,0,100000,43.257315,-79.935414,35250963,3.5784,4091.346668,0.503834,4.643304097,13.37041395,0.084188,6.352265804,1,0,0,0
568648012,2,0,1,1,1,1.748447226,6,7.2,10.23,0,3,2,0,0,0,0,1,1,19,0,1,0,0,100000,43.260301,-79.910886,35250672,6.6385,1199.709838,0.499495,15.73366442,55.80045756,0.311577,35.69782751,0,0,0,0
568651751,2,0,1,1,0,4.371118065,15,18.63,10.23,0,4,100000,0,0,0,0,0,1,19,0,1,0,0,100000,43.257586,-79.925898,35250680,4.8067,488.7095562,0.682357,10.18232626,30.07443422,0.250599,19.88144051,0,1,0,0
568652026,2,0,1,1,0,4.371118065,15,6.21,10.23,0,5,100000,0,0,0,0,1,1,20,0,1,0,0,100000,43.257822,-79.919413,35250669,5.4911,892.1743564,0.47946,14.30782564,45.88325261,0.268249,37.4575743,0,0,1,0
568658185,2,0,1,1,0,2.91407871,10,62.11,10.23,0,5,100000,0,0,0,0,0,1,20,0,1,0,0,100000,43.261318,-79.907289,35250675,4.577,1688.572472,0.28083,19.4975356,109.5290252,0.356169,39.64003191,0,1,0,0
568658753,2,1,1,1,1,4.371118065,15,15.99,10.23,0,8,5,0,1,1,1,0,1,21,0,1,0,0,100000,43.259156,-79.902437,35250675,4.577,1688.572472,0.28083,19.4975356,109.5290252,0.356169,39.64003191,0,0,0,0
568658790,3,0,1,1,0,6.211180124,21.31438721,1,3,0,5,100000,0,0,0,1,0,1,19,1,0,0,0,100000,43.261318,-79.907289,35250675,4.577,1688.572472,0.28083,19.4975356,109.5290252,0.356169,39.64003191,0,1,0,0
568658948,2,1,1,1,0,4.371118065,15,53.29,10.23,0,10,100000,0,0,1,1,1,1,22,0,1,0,0,100000,43.252835,-79.929086,35250680,4.8067,488.7095562,0.682357,10.18232626,30.07443422,0.250599,19.88144051,0,1,0,0
568659383,2,0,1,1,0,2.91407871,10,6.21,10.23,0,5,100000,0,0,0,0,0,1,21,0,1,0,0,100000,43.258146,-79.910796,35250672,6.6385,1199.709838,0.499495,15.73366442,55.80045756,0.311577,35.69782751,0,0,0,0
568659766,2,0,1,1,0,5.82815742,20,10.66,10.23,0,5,100000,0,0,0,1,1,1,21,0,1,0,0,100000,43.257822,-79.919413,35250669,5.4911,892.1743564,0.47946,14.30782564,45.88325261,0.268249,37.4575743,0,0,1,0
568660377,3,0,1,1,0,8.385093168,28.77442274,6,10,0,10,100000,0,0,0,1,0,1,20,0,1,0,0,100000,43.257315,-79.935414,35250963,3.5784,4091.346668,0.503834,4.643304097,13.37041395,0.084188,6.352265804,0,0,1,0
568660984,2,0,1,1,0,4.371118065,15,12.42,10.23,0,2,100000,0,0,0,0,0,1,20,0,1,0,0,100000,43.257621,-79.924838,35250680,4.8067,488.7095562,0.682357,10.18232626,30.07443422,0.250599,19.88144051,0,0,1,0
568661557,2,0,1,1,0,1.457039355,5,12.42,10.23,0,2,100000,0,0,0,0,0,1,21,1,0,0,0,100000,43.262139,-79.912129,35250678,14.595,106.5837403,0.550986,3.60991605,4.388742249,0.075118,5.049635391,0,1,0,0
568664843,4,0,0,1,1,100000,100000,12.42,10.23,2,60,10,0,0,0,0,0,1,21,0,0,1,1,0,43.23363,-79.924472,35250093,5.6692,962.5316931,0.430645,10.70462015,37.56221241,0.325975,16.7515059,0,1,0,0
568670268,2,0,1,1,0,4.371118065,15,3.2,10.23,0,5,100000,0,0,0,1,0,1,19,0,1,0,0,100000,43.257822,-79.919413,35250669,5.4911,892.1743564,0.47946,14.30782564,45.88325261,0.268249,37.4575743,0,0,1,0
568677591,2,0,1,1,0,4.371118065,15,12.42,10.23,0,5,100000,0,0,0,0,1,1,20,0,1,0,0,100000,43.257822,-79.919413,35250669,5.4911,892.1743564,0.47946,14.30782564,45.88325261,0.268249,37.4575743,0,0,0,0
568679910,4,0,0,1,1,100000,100000,37.27,10.23,2,25,14,1,1,0,0,0,1,26,0,0,1,0,1,43.207969,-80.002292,35250153,12.1483,864.2860154,0,14.81858426,84.32058687,0.28654,17.40413146,0,0,0,0
568680413,2,0,1,1,0,2.91407871,10,21.31,10.23,0,2,100000,0,0,0,1,1,1,21,0,1,0,0,100000,43.260292,-79.913012,35250672,6.6385,1199.709838,0.499495,15.73366442,55.80045756,0.311577,35.69782751,0,1,0,0
568681701,4,0,0,1,1,100000,100000,12.42,10.23,1,35,40,1,1,0,0,1,1,21,0,0,1,1,0,43.228076,-79.838986,35250359,4.9914,1613.58811,0.302149,15.53859873,84.92569002,0.279715,35.44062806,0,0,0,0
568682396,2,1,1,1,0,5.82815742,20,4.97,10.23,0,5,100000,0,0,1,0,0,1,20,0,1,0,0,100000,43.26302,-79.900741,35250503,3.3902,941.397976,0.805636,14.37620617,39.22491567,0.230931,22.63322192,0,0,1,0
568682458,3,1,1,1,0,12.42236025,42.62877442,2,4,0,20,100000,0,0,1,1,1,1,28,0,1,0,0,100000,43.25222,-79.93953,35250964,6.3081,534.6674559,0.455743,13.55660792,15.27621303,0.074477,8.22849688,0,0,1,0
568682545,4,0,0,1,1,100000,100000,62.11,10.23,1,70,40,1,1,1,0,1,1,20,0,0,1,1,0,43.206157,-79.869376,35250638,4.2476,1770.956316,0.117895,14.80460449,236.1275089,0.372087,26.31658562,0,0,1,0
568684244,4,1,1,1,1,9.316770186,31.97158082,53.29,10.23,0,15,5,0,0,1,1,0,1,22,1,0,0,0,100000,43.265704,-79.950658,35250039,3.0478,3931.236674,0.59911,16.89299041,79.95735608,0.272364,29.38591834,0,0,0,0
568685146,2,1,1,1,1,2.91407871,10,2.48,10.23,0,2,2,0,1,1,0,1,1,21,0,1,0,0,100000,43.261956,-79.909065,35250672,6.6385,1199.709838,0.499495,15.73366442,55.80045756,0.311577,35.69782751,0,0,0,0
568686615,3,0,1,1,1,6.832298137,23.44582593,7,5,0,10,7,0,1,0,1,1,1,26,0,1,0,0,100000,43.252835,-79.929086,35250680,4.8067,488.7095562,0.682357,10.18232626,30.07443422,0.250599,19.88144051,0,0,1,0
568686765,2,0,1,1,0,4.371118065,15,6.21,10.23,0,3,100000,0,0,0,0,0,1,21,0,1,0,0,100000,43.261318,-79.907289,35250675,4.577,1688.572472,0.28083,19.4975356,109.5290252,0.356169,39.64003191,0,1,0,0
568686964,2,1,1,1,1,6.410973162,22,10.66,10.23,0,15,15,0,0,1,1,1,1,38,1,0,0,0,100000,43.259156,-79.902437,35250675,4.577,1688.572472,0.28083,19.4975356,109.5290252,0.356169,39.64003191,0,0,1,0
568689183,3,0,0,1,1,100000,100000,5,5,0,20,10,1,0,0,0,0,1,20,0,0,1,1,0,43.259002,-79.877318,35250419,2.1191,1036.403679,0.775062,12.47405752,3.238761498,0.675285,19.69012189,0,0,1,0
568690187,4,1,1,1,1,9.00621118,30.90586146,30.91,10.23,0,10,5,0,1,1,1,0,1,27,1,0,0,0,100000,43.25222,-79.93953,35250964,6.3081,534.6674559,0.455743,13.55660792,15.27621303,0.074477,8.22849688,0,0,1,0
568690306,4,0,0,1,1,100000,100000,18.63,10.23,1,32,17,0,1,0,0,1,1,22,0,0,1,1,0,43.231306,-79.901681,35250112,5.8986,1309.835675,0.101219,16.63451615,71.44558228,0.289763,29.06088207,0,0,0,0
568691644,3,1,1,1,0,3.105590062,10.65719361,1,5,0,5,100000,0,0,1,1,0,1,23,0,1,0,0,100000,43.253314,-79.921587,35250667,5.269,1027.133442,0.134958,16.50261063,102.7133442,0.231917,31.43903392,0,1,0,0
568692019,2,0,1,1,0,2.91407871,10,21.31,10.23,0,5,100000,0,0,0,1,0,1,20,0,1,0,0,100000,43.260301,-79.910886,35250672,6.6385,1199.709838,0.499495,15.73366442,55.80045756,0.311577,35.69782751,0,0,1,0
568692671,3,1,1,1,1,9.00621118,30.90586146,1,15,0,10,10,0,1,1,1,0,1,36,1,0,0,0,100000,43.250191,-79.941057,35250963,3.5784,4091.346668,0.503834,4.643304097,13.37041395,0.084188,6.352265804,0,0,0,0
568692713,3,0,1,1,0,10.86956522,43.47826087,4,7,0,15,100000,0,0,0,0,0,1,20,1,0,0,0,100000,43.265704,-79.950658,35250039,3.0478,3931.236674,0.59911,16.89299041,79.95735608,0.272364,29.38591834,0,0,1,0
568693581,3,0,0,1,1,100000,100000,3,2,2,40,20,0,0,1,1,0,1,32,0,0,1,1,0,43.221381,-79.851955,35250624,2.491,950.0493295,0.671368,9.738517192,7.308071765,0.174384,17.92336751,0,0,0,0
568694497,3,0,0,1,1,100000,100000,5,5,0,10,5,0,0,1,0,1,0,32,1,0,0,0,100000,43.259402,-79.94756,35250047,9.2283,423.9300007,0.757229,8.152241742,25.43580004,0.145187,1.236026701,0,0,1,0
568696247,2,1,1,1,0,3.496894452,12,15.99,10.23,0,5,100000,0,0,1,1,0,1,21,0,1,0,0,100000,43.257822,-79.919413,35250669,5.4911,892.1743564,0.47946,14.30782564,45.88325261,0.268249,37.4575743,0,0,1,0
568697878,2,0,1,1,0,2.91407871,10,12.42,10.23,0,5,100000,0,0,0,0,1,1,22,0,1,0,0,100000,43.261318,-79.907289,35250675,4.577,1688.572472,0.28083,19.4975356,109.5290252,0.356169,39.64003191,0,0,0,0
568698300,3,0,1,1,0,4.658385093,15.98579041,2,1,0,12,100000,0,0,0,1,0,1,20,0,1,0,0,100000,43.253314,-79.921587,35250667,5.269,1027.133442,0.134958,16.50261063,102.7133442,0.231917,31.43903392,0,0,1,0
568698591,2,0,1,1,0,4.371118065,15,6.21,10.23,0,10,100000,0,0,0,0,0,1,21,0,1,0,0,100000,43.261318,-79.907289,35250675,4.577,1688.572472,0.28083,19.4975356,109.5290252,0.356169,39.64003191,1,0,0,0
568698852,1,1,1,1,1,20,100000,18.14,10.23,0,21,7,0,0,1,0,1,1,25,1,0,0,0,100000,43.251958,-79.88447,35250389,7.4817,2106.828603,0.271567,16.41516917,99.14487545,0.372261,27.51760174,0,0,1,0
568699501,4,0,0,1,1,100000,100000,10.66,10.23,2,45,20,1,0,0,1,1,1,20,0,0,1,1,0,43.206669,-79.994993,35250153,12.1483,864.2860154,0,14.81858426,84.32058687,0.28654,17.40413146,0,1,0,0
568699502,2,1,1,1,1,2.91407871,10,21.31,10.23,0,5,2,0,1,1,1,0,1,23,0,1,0,0,100000,43.257822,-79.919413,35250669,5.4911,892.1743564,0.47946,14.30782564,45.88325261,0.268249,37.4575743,0,1,0,0
568700124,2,0,1,1,1,5.82815742,20,12.42,10.23,0,5,5,0,1,0,0,1,1,21,0,1,0,0,100000,43.257705,-79.9222,35250670,9.8697,332.0281193,0.336606,11.88381306,29.76803829,0.313389,18.5668136,0,0,0,1
568700711,3,0,0,1,1,100000,100000,5,30,0,12,10,0,0,0,0,0,1,21,0,1,0,0,100000,43.252061,-79.934889,35250962,4.0599,1555.366013,0.338383,10.05574231,30.10385831,0.240843,24.55266414,0,1,0,0
568701126,2,0,1,1,0,5.82815742,20,23.45,10.23,0,5,100000,0,0,0,1,1,1,19,0,1,0,0,100000,43.257315,-79.935414,35250963,3.5784,4091.346668,0.503834,4.643304097,13.37041395,0.084188,6.352265804,0,0,0,1
568702058,2,1,1,1,0,5.82815742,20,0.62,10.23,0,5,100000,0,0,1,0,1,1,22,0,1,0,0,100000,43.252363,-79.922035,35250667,5.269,1027.133442,0.134958,16.50261063,102.7133442,0.231917,31.43903392,0,1,0,0
568702571,2,1,1,1,0,7.285196774,25,7.45,10.23,0,5,100000,0,0,1,0,0,1,23,0,1,0,0,100000,43.26302,-79.900741,35250503,3.3902,941.397976,0.805636,14.37620617,39.22491567,0.230931,22.63322192,0,0,1,0
568702852,2,0,1,1,0,4.371118065,15,6.21,10.23,0,5,100000,0,0,0,0,0,1,20,0,1,0,0,100000,43.257576,-79.918433,35250668,0,1353.078253,0.153819,17.71570322,75.17101406,0.295856,30.38207455,0,0,1,0
568702911,4,0,0,1,1,100000,100000,15.99,10.23,0,25,10,0,0,1,1,1,1,22,1,0,0,0,100000,43.26302,-79.900741,35250503,3.3902,941.397976,0.805636,14.37620617,39.22491567,0.230931,22.63322192,0,1,0,0
568706314,3,0,0,1,1,100000,100000,10,20,2,70,15,0,0,1,1,1,1,20,0,0,1,0,0,43.222904,-79.923644,35250130,9.6091,759.1861524,0.661572,7.946401458,30.3674461,0.243743,15.96817341,0,1,0,0
568712858,4,0,0,1,1,100000,100000,6.21,10.23,1,45,30,1,0,0,0,1,1,19,0,0,1,1,0,43.216745,-79.833134,35250604,4.6012,1318.30466,0,15.24131567,125.2389427,0.264153,31.13693963,0,1,0,0
568714476,2,0,1,1,0,2.039855097,7,18.63,10.23,0,5,100000,0,0,0,0,0,1,22,0,1,0,0,100000,43.261318,-79.907289,35250675,4.577,1688.572472,0.28083,19.4975356,109.5290252,0.356169,39.64003191,0,1,0,0
568714908,2,0,1,1,0,2.331262968,8,3.11,10.23,0,1.5,100000,0,0,0,0,1,1,21,0,1,0,0,100000,43.255678,-79.923098,35250669,5.4911,892.1743564,0.47946,14.30782564,45.88325261,0.268249,37.4575743,0,0,0,0
568716354,4,0,0,1,1,100000,100000,6.21,10.23,1,30,25,0,0,0,0,0,1,36,0,0,1,1,1,43.247742,-79.839943,35250724,5.8918,2298.498314,0.358063,16.91204413,91.93993258,0.383142,30.56501574,0,0,1,0
568718204,2,0,1,1,1,2.91407871,10,12.42,10.23,0,2,1,0,1,0,0,0,1,21,0,1,0,0,100000,43.260301,-79.910886,35250672,6.6385,1199.709838,0.499495,15.73366442,55.80045756,0.311577,35.69782751,0,1,0,0
568719022,2,1,1,1,0,2.331262968,8,1.07,10.23,0,2,100000,0,0,1,1,1,1,21,0,1,0,0,100000,43.261318,-79.907289,35250675,4.577,1688.572472,0.28083,19.4975356,109.5290252,0.356169,39.64003191,0,1,0,0
568719262,2,1,1,1,1,2.91407871,10,10.66,10.23,0,5,5,0,1,1,1,0,0,27,0,1,0,0,100000,43.257705,-79.9222,35250670,9.8697,332.0281193,0.336606,11.88381306,29.76803829,0.313389,18.5668136,0,0,0,0
568723058,2,0,1,1,1,5.245341678,18,18.63,10.23,1,8,6,0,1,0,0,0,1,20,0,1,0,0,100000,43.257934,-79.914077,35250670,9.8697,332.0281193,0.336606,11.88381306,29.76803829,0.313389,18.5668136,0,0,0,0
568724152,3,0,1,1,0,3.416149068,13.66459627,4,10,0,13,100000,0,0,0,0,0,1,20,0,1,0,0,100000,43.253539,-79.917801,35250668,0,1353.078253,0.153819,17.71570322,75.17101406,0.295856,30.38207455,0,0,1,0
568724219,3,0,0,1,1,100000,100000,15,30,0,10,10,0,0,1,0,1,1,19,0,0,1,1,0,43.217958,-79.940648,35250916,8.094,146.0812761,0.700769,3.446956266,0.749134749,0.078234,2.477476719,0,1,0,0
568726789,4,0,0,1,1,100000,100000,5.09,10.23,1,36,25,0,1,0,0,1,1,47,1,0,0,0,100000,43.199241,-79.840579,35250622,4.738,2234.803337,0.391121,17.97064958,59.59475566,0.217583,21.49531651,0,0,0,0
568727347,2,1,1,1,0,2.039855097,7,2.48,10.23,0,1,100000,0,0,1,0,0,1,21,0,1,0,0,100000,43.262084,-79.91112,35250678,14.595,106.5837403,0.550986,3.60991605,4.388742249,0.075118,5.049635391,0,0,0,0
568727885,2,1,1,0,1,2.91407871,10,0,10.23,100000,100000,10,0,0,1,1,1,1,26,0,1,0,0,100000,43.254489,-79.916331,35250668,0,1353.078253,0.153819,17.71570322,75.17101406,0.295856,30.38207455,0,0,0,0
568729285,3,0,0,1,1,100000,100000,3,0,0,40,20,0,0,1,1,1,1,18,0,0,1,1,0,43.231707,-79.807699,35250339,6.2456,1256.482917,0.639153,13.61022296,10.69347164,0.272216,28.61524387,0,0,0,0
568730114,3,0,0,1,1,100000,100000,3,5,0,15,8,0,0,1,1,1,1,26,0,1,0,0,100000,43.26302,-79.900741,35250503,3.3902,941.397976,0.805636,14.37620617,39.22491567,0.230931,22.63322192,0,0,0,1
568732110,4,0,0,1,1,100000,100000,37.27,10.23,2,120,45,0,1,1,0,1,1,20,0,0,1,1,0,43.23363,-79.924472,35250093,5.6692,962.5316931,0.430645,10.70462015,37.56221241,0.325975,16.7515059,0,1,0,0
568733117,3,1,1,1,0,6.832298137,27.32919255,5,40,0,10,100000,0,0,1,0,0,1,21,0,1,0,0,100000,43.252835,-79.929086,35250680,4.8067,488.7095562,0.682357,10.18232626,30.07443422,0.250599,19.88144051,0,0,0,0
568735685,2,0,1,1,0,2.91407871,10,0,10.23,0,5,100000,0,0,0,0,1,1,20,0,1,0,0,100000,43.261318,-79.907289,35250675,4.577,1688.572472,0.28083,19.4975356,109.5290252,0.356169,39.64003191,0,0,1,0
568736761,2,0,1,0,1,2.91407871,10,0,10.23,100000,100000,5,0,1,0,1,0,1,21,0,1,0,0,100000,43.257621,-79.924838,35250680,4.8067,488.7095562,0.682357,10.18232626,30.07443422,0.250599,19.88144051,0,0,1,0
568736893,2,1,1,1,0,2.91407871,10,24.84,10.23,0,5,100000,0,0,1,0,1,1,20,0,1,0,0,100000,43.257934,-79.914077,35250670,9.8697,332.0281193,0.336606,11.88381306,29.76803829,0.313389,18.5668136,0,1,0,0
